forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-04-16_2408.TW_forecast.csv,2026-04-16,2026-04-16,2026-04-17,213.5,211.07963064312932,210.0,-1,-1,True
