forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-09-15_2408.TW_forecast.csv,2026-09-15,2026-09-15,2026-09-16,465.5,453.87949162721634,492.5,-1,1,True
