forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-05-25_2408.TW_forecast.csv,2026-05-25,2026-05-25,2026-05-26,296.0,296.83574771881104,303.5,1,1,True
