forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-09-01_2408.TW_forecast.csv,2026-09-01,2026-09-01,2026-09-02,518.0,507.955832362175,518.0,-1,0,True
