forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-05-07_2408.TW_forecast.csv,2026-05-07,2026-05-07,2026-05-08,287.0,286.34685546159744,274.0,-1,-1,True
