forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-08-10_2408.TW_forecast.csv,2026-08-10,2026-08-10,2026-08-11,502.0,494.6249408721924,489.0,-1,-1,True
