forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-07-28_2408.TW_forecast.csv,2026-07-28,2026-07-28,2026-07-29,392.5,388.0403384566307,353.5,-1,-1,True
