forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-03-03_2408.TW_forecast.csv,2026-03-03,2026-03-03,2026-03-04,256.5,253.83036732673645,234.5,-1,-1,True
