forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-09-02_2408.TW_forecast.csv,2026-09-02,2026-09-02,2026-09-03,518.0,507.9165591001511,477.5,-1,-1,True
