Pred_Close,Pred_MA5,Pred_MA10,date
508.0033851861954,509.0006770372391,504.45033851861956,2026-08-21
516.5920049068047,507.5190780186,505.9095390093,2026-08-24
512.9143248629844,507.10194299119684,508.30097149559845,2026-08-25
514.1767070306958,513.737284397336,511.468642198668,2026-08-26
502.04772367764906,510.74682913286586,510.2734145664329,2026-08-27
