forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-06-17_2408.TW_forecast.csv,2026-06-17,2026-06-17,2026-06-18,437.0,434.0396281480789,459.5,-1,1,True
