forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-03-30_2408.TW_forecast.csv,2026-03-30,2026-03-30,2026-03-31,220.5,222.07004177570343,198.5,1,-1,True
