forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-06-08_2408.TW_forecast.csv,2026-06-08,2026-06-08,2026-06-09,339.5,334.29066348075867,363.0,-1,1,True
