forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-06-30_2408.TW_forecast.csv,2026-06-30,2026-06-30,2026-07-01,452.5,447.6420190930367,421.0,-1,-1,True
