Pred_Close,Pred_MA5,Pred_MA10,date
149.0965576171875,151.8193115234375,156.00965576171876,2025-12-17
148.81378173828125,150.88206787109374,154.69103393554687,2025-12-18
147.23828125,149.62972412109374,153.41486206054688,2025-12-19
148.351806640625,149.00008544921874,152.20004272460938,2025-12-22
146.07717895507812,147.91552734375,150.9077606201172,2025-12-23
