forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-05-06_2408.TW_forecast.csv,2026-05-06,2026-05-06,2026-05-07,282.0,281.0313255786896,287.0,-1,1,True
