forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-06-25_2408.TW_forecast.csv,2026-06-25,2026-06-25,2026-06-26,477.0,469.71086740493774,449.0,-1,-1,True
