Pred_Close,Pred_MA5,Pred_MA10,date
211.6173473596573,213.82346947193145,210.56173473596573,2026-07-27
209.86635838982656,214.39674114989674,210.29837057494836,2026-07-28
206.85936757395478,212.1686146646877,209.38430733234387,2026-07-29
205.54713384148326,209.67804143298434,208.13902071649218,2026-07-30
205.0760612096351,207.79325367491137,208.9966268374557,2026-07-31
