Pred_Close,Pred_MA5,Pred_MA10,date
171.54802858829498,170.50960571765899,168.1048028588295,2026-01-29
171.35049066756383,170.37970385117177,168.6398519255859,2026-01-30
170.34951723199168,171.04960729757008,169.37480364878508,2026-02-02
170.2855697177243,171.20672124111493,170.2533606205575,2026-02-03
169.48652585514137,170.6040264121432,171.1020132060716,2026-02-04
