forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-01-05_2408.TW_forecast.csv,2026-01-05,2026-01-05,2026-01-06,208.0,202.660306930542,228.5,-1,1,True
