forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-06-09_2408.TW_forecast.csv,2026-06-09,2026-06-09,2026-06-10,363.0,357.0710619091988,333.0,-1,-1,True
