forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-09-16_2408.TW_forecast.csv,2026-09-16,2026-09-16,2026-09-17,492.5,481.2054650485516,488.0,-1,-1,True
