Pred_Close,Pred_MA5,Pred_MA10,date
157.73333740234375,157.24666748046874,155.57333374023438,2025-12-22
154.60459899902344,157.26758728027343,155.08379364013672,2025-12-23
152.79171752929688,156.8259307861328,155.0129653930664,2025-12-24
148.36517333984375,154.59896545410157,154.49948272705078,2025-12-25
146.6926727294922,152.03750610351562,154.01875,2025-12-26
