forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-05-11_2408.TW_forecast.csv,2026-05-11,2026-05-11,2026-05-12,301.0,302.6794927120209,321.0,1,1,True
