forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-08-06_2408.TW_forecast.csv,2026-08-06,2026-08-06,2026-08-07,459.0,452.39146453142166,457.0,-1,-1,True
