forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-09-23_2408.TW_forecast.csv,2026-09-23,2026-09-23,2026-09-24,515.0,502.97818779945374,503.0,-1,-1,True
