forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-08-27_2408.TW_forecast.csv,2026-08-27,2026-08-26,2026-08-27,517.0,507.8537446260452,541.0,-1,1,True
