Pred_Close,Pred_MA5,Pred_MA10,date
153.4023345708847,156.18046691417695,161.04023345708848,2026-03-25
153.6227841548028,154.80502374513748,160.45251187256875,2026-03-26
153.9942870071669,153.60388114657087,159.15194057328543,2026-03-27
154.97268932548013,153.7984190116669,158.14920950583343,2026-03-30
155.85291030560006,154.36900107278692,156.93450053639347,2026-03-31
