forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-07-29_2408.TW_forecast.csv,2026-07-29,2026-07-29,2026-07-30,353.5,349.0509762763977,328.0,-1,-1,True
