forecast_file,forecast_asof_date,t,t1,close_t,pred_t1,actual_t1,direction_pred,direction_actual,aligned
2026-03-24_2408.TW_forecast.csv,2026-03-24,2026-03-24,2026-03-25,216.5,214.896640509367,226.5,-1,1,True
